Datetime,Temp_Ext,Temp_Max,Temp_Min,Hum_Ext,Pto_Rocio,Vel_Viento,Dir_Viento,Rec_Viento,Vel_Max,Dir_Max,Sens_Term,Ind_Calor,Ind_THW,Ind_THSW,Bar,Lluvia,Int_Lluvia,Rad_Solar,Int_Rad_Solar,Max_Rad_Solar,Indice_UV,Dosis_UV,UV_Max,Grad_D_Calor,Grad_D_Frio,Temp_Int,Hum_Int,Rocio_Int,In_Cal_Int,EMC_Int,Dens_Int,ET,Hum_Hoja1,Vel_Muest_Viento,Dir_Muest_Viento,ISS,Arc
2026-08-21T11:10:00Z,7.5,7.6,7.5,24,-11.8,11.3,OSO,1.88,24.1,OSO,5.4,6.4,4.4,NA,1012.3,0,0,27,0.39,30,NA,NA,NA,0.075,0,19.9,60,11.9,19.7,11.05,1.1875,0,NA,234,1,100,10
2026-08-21T11:20:00Z,7.6,7.6,7.5,24,-11.8,8,OSO,1.34,24.1,OSO,6.1,6.5,5.1,NA,1012.7,0,0,40,0.57,46,NA,NA,NA,0.075,0,20.1,60,12,19.9,11.05,1.1871,0,NA,233,1,100,10
2026-08-21T11:30:00Z,7.6,7.6,7.6,24,-11.7,9.7,OSO,1.61,22.5,SO,5.8,6.6,4.8,NA,1012.9,0,0,47,0.67,58,NA,NA,NA,0.074,0,20.2,60,12.2,19.9,11.05,1.1868,0,NA,234,1,100,10
2026-08-21T11:40:00Z,7.7,7.7,7.6,24,-11.7,8,OSO,1.34,17.7,SO,6.3,6.6,5.2,NA,1013.5,0,0,45,0.65,53,NA,NA,NA,0.074,0,20.2,60,12.2,20,11.05,1.1872,0,NA,233,1,100,10
2026-08-21T11:50:00Z,7.7,7.7,7.7,24,-11.7,4.8,OSO,0.8,12.9,O,7.2,6.6,6.2,NA,1013.8,0,0,52,0.75,58,NA,NA,NA,0.074,0,20.3,60,12.3,20.1,11.05,1.187,0,NA,230,1,100,10
2026-08-21T12:00:00Z,7.6,7.7,7.6,23,-12.3,6.4,OSO,1.07,20.9,OSO,6.6,6.4,5.4,NA,1014.1,0,0,134,1.92,234,NA,NA,NA,0.075,0,20.3,60,12.3,20.1,11.05,1.1873,0.08,NA,233,1,100,10
2026-08-21T12:10:00Z,7.8,7.8,7.6,23,-12.1,8,OSO,1.34,17.7,SO,6.4,6.7,5.3,NA,1014.4,0,0,250,3.58,264,NA,NA,NA,0.073,0,20.4,60,12.4,20.1,11.05,1.1875,0,NA,232,1,100,10
2026-08-21T12:20:00Z,7.9,7.9,7.8,24,-11.4,8,OSO,1.34,16.1,OSO,6.6,6.8,5.5,NA,1014.7,0,0,283,4.06,299,NA,NA,NA,0.072,0,20.4,59,12.2,20.1,10.95,1.1878,0,NA,234,1,100,10
2026-08-21T12:30:00Z,7.9,7.9,7.8,25,-10.9,8,OSO,1.34,20.9,O,6.6,6.9,5.6,NA,1014.7,0,0,312,4.47,323,NA,NA,NA,0.072,0,20.5,59,12.2,20.1,10.95,1.1876,0,NA,235,1,100,10
2026-08-21T12:40:00Z,8.3,8.3,8,27,-9.7,6.4,OSO,1.07,14.5,OSO,7.4,7.2,6.3,NA,1015.3,0,0,339,4.86,352,NA,NA,NA,0.07,0,20.6,59,12.3,20.2,10.95,1.1877,0,NA,233,1,100,10
2026-08-21T12:50:00Z,8.6,8.6,8.3,32,-7.2,8,OSO,1.34,19.3,OSO,7.4,7.6,6.4,NA,1015.5,0,0,365,5.23,374,NA,NA,NA,0.068,0,20.7,59,12.4,20.3,10.95,1.1877,0,NA,234,1,100,10
2026-08-21T13:00:00Z,9.2,9.2,8.6,35,-5.5,6.4,SO,1.07,17.7,OSO,8.4,8.2,7.5,NA,1015.8,0,0,381,5.46,392,NA,NA,NA,0.064,0,20.7,59,12.4,20.3,10.95,1.1877,0.2,NA,233,1,100,10
2026-08-21T13:10:00Z,9.6,9.6,9.2,40,-3.4,6.4,OSO,1.07,17.7,OSO,8.8,8.7,8,NA,1016,0,0,397,5.69,436,NA,NA,NA,0.061,0,20.8,59,12.5,20.3,10.95,1.1877,0,NA,233,1,100,10
2026-08-21T13:20:00Z,10.2,10.2,9.6,43,-1.8,6.4,SO,1.07,16.1,SO,9.6,9.4,8.8,NA,1016.2,0,0,438,6.28,466,NA,NA,NA,0.056,0,20.8,59,12.5,20.4,10.95,1.1876,0,NA,234,1,100,10
2026-08-21T13:30:00Z,10.6,10.6,10.2,47,-0.3,6.4,OSO,1.07,16.1,OSO,10,9.8,9.2,NA,1016.1,0,0,398,5.71,404,NA,NA,NA,0.054,0,20.9,59,12.6,20.5,10.95,1.187,0,NA,233,1,100,10
2026-08-21T13:40:00Z,10.7,10.8,10.6,54,1.8,8,OSO,1.34,20.9,OSO,9.9,10.1,9.2,NA,1016.4,0,0,396,5.68,401,NA,NA,NA,0.053,0,20.9,58,12.3,20.4,10.75,1.1879,0,NA,234,1,100,10
2026-08-21T13:50:00Z,10.8,10.8,10.7,60,3.4,9.7,OSO,1.61,17.7,O,9.7,10.3,9.2,NA,1016.4,0,0,417,5.98,432,NA,NA,NA,0.052,0,20.8,57,12,20.3,10.56,1.1884,0,NA,234,1,100,10
2026-08-21T14:00:00Z,10.8,10.9,10.8,62,3.8,9.7,OSO,1.61,17.7,ONO,9.7,10.3,9.2,NA,1016.4,0,0,457,6.55,482,NA,NA,NA,0.052,0,20.8,56,11.7,20.2,10.36,1.1888,0.25,NA,234,1,100,10
2026-08-21T14:10:00Z,11,11,10.8,64,4.4,9.7,OSO,1.61,20.9,O,9.9,10.6,9.4,NA,1016.3,0,0,509,7.3,533,NA,NA,NA,0.051,0,20.8,56,11.7,20.2,10.36,1.1886,0,NA,233,1,100,10
2026-08-21T14:20:00Z,11.2,11.3,11,65,4.9,8,OSO,1.34,19.3,OSO,10.4,10.8,10,NA,1016.3,0,0,561,8.04,578,NA,NA,NA,0.049,0,20.9,56,11.8,20.3,10.36,1.1883,0,NA,232,1,100,10
2026-08-21T14:30:00Z,11.4,11.4,11.2,64,4.9,8,SO,1.34,20.9,OSO,10.7,10.9,10.2,NA,1016.5,0,0,588,8.43,594,NA,NA,NA,0.048,0,21,56,11.9,20.4,10.35,1.188,0,NA,233,1,100,10
2026-08-21T14:40:00Z,11.7,11.7,11.4,65,5.4,8,OSO,1.34,16.1,O,11,11.2,10.5,NA,1016.8,0,0,536,7.68,568,NA,NA,NA,0.046,0,21.1,55,11.7,20.3,10.15,1.1884,0,NA,233,1,100,10
2026-08-21T14:50:00Z,11.8,11.8,11.7,64,5.2,8,SO,1.34,19.3,O,11.1,11.2,10.5,NA,1016.7,0,0,501,7.18,520,NA,NA,NA,0.046,0,21.1,55,11.7,20.4,10.15,1.1879,0,NA,235,1,100,10
2026-08-21T15:00:00Z,11.8,11.9,11.8,64,5.2,8,OSO,1.34,19.3,SO,11.2,11.3,10.6,NA,1016.7,0,0,580,8.31,622,NA,NA,NA,0.045,0,21.1,55,11.7,20.4,10.15,1.188,0.33,NA,233,1,100,10
2026-08-21T15:10:00Z,12.2,12.2,11.9,64,5.6,6.4,SO,1.07,12.9,OSO,11.9,11.6,11.3,NA,1016.9,0,0,644,9.23,649,NA,NA,NA,0.043,0,21.2,54,11.5,20.4,9.95,1.1882,0,NA,234,1,100,10
2026-08-21T15:20:00Z,12.3,12.3,12.2,64,5.7,8,OSO,1.34,19.3,SO,11.7,11.7,11.1,NA,1016.8,0,0,657,9.42,663,NA,NA,NA,0.042,0,21.1,53,11.2,20.3,9.85,1.1887,0,NA,232,1,100,10
2026-08-21T15:30:00Z,12.5,12.5,12.3,64,5.9,6.4,SO,1.07,16.1,OSO,12.3,11.9,11.7,NA,1016.9,0,0,662,9.49,666,NA,NA,NA,0.041,0,21.1,52,10.9,20.3,9.65,1.1892,0,NA,234,1,100,10
2026-08-21T15:40:00Z,12.8,12.8,12.5,64,6.1,6.4,OSO,1.07,14.5,ONO,12.6,12.2,11.9,NA,1016.9,0,0,670,9.6,673,NA,NA,NA,0.039,0,21.1,50,10.2,20.1,9.25,1.19,0,NA,233,1,100,10
2026-08-21T15:50:00Z,12.9,12.9,12.8,63,6.1,6.4,SSO,1.07,14.5,O,12.8,12.3,12.2,NA,1017.1,0,0,675,9.68,679,NA,NA,NA,0.037,0,21.1,50,10.2,20.1,9.25,1.1902,0,NA,234,1,100,10
2026-08-21T16:00:00Z,13,13,12.8,63,6.1,8,SO,1.34,17.7,OSO,12.6,12.4,11.9,NA,1017.2,0,0,679,9.73,686,NA,NA,NA,0.037,0,21.2,50,10.3,20.2,9.25,1.1898,0.36,NA,233,1,100,10
2026-08-21T16:10:00Z,12.8,13,12.8,63,6,8,OSO,1.34,19.3,NO,12.3,12.2,11.7,NA,1016.9,0,0,700,10.03,759,NA,NA,NA,0.038,0,21.2,51,10.6,20.3,9.45,1.1892,0,NA,232,1,100,10
2026-08-21T16:20:00Z,13.1,13.1,12.8,63,6.2,8,OSO,1.34,22.5,OSO,12.7,12.5,12.1,NA,1016.7,0,0,723,10.36,768,NA,NA,NA,0.036,0,21.1,50,10.3,20.2,9.25,1.1894,0,NA,233,1,100,10
2026-08-21T16:30:00Z,13.2,13.3,13.2,62,6,8,SO,1.34,20.9,SO,12.7,12.5,12.1,NA,1016.8,0,0,679,9.73,693,NA,NA,NA,0.036,0,21.1,49,9.9,20.1,9.05,1.1902,0,NA,232,1,100,10
2026-08-21T16:40:00Z,13.3,13.3,13.1,63,6.4,8,SO,1.34,16.1,O,12.9,12.7,12.3,NA,1016.7,0,0,672,9.63,677,NA,NA,NA,0.035,0,21.1,49,9.9,20.1,9.05,1.1901,0,NA,234,1,100,10
2026-08-21T16:50:00Z,13.4,13.4,13.3,63,6.5,6.4,SO,1.07,16.1,SO,13.3,12.8,12.7,NA,1016.6,0,0,664,9.52,670,NA,NA,NA,0.034,0,21,49,9.9,20.1,9.05,1.1902,0,NA,231,1,100,10
2026-08-21T17:00:00Z,13.8,13.8,13.4,62,6.6,6.4,OSO,1.07,14.5,OSO,13.8,13.1,13.1,NA,1016.7,0,0,656,9.4,659,NA,NA,NA,0.032,0,21,49,9.9,20.1,9.05,1.1903,0.36,NA,233,1,100,10
2026-08-21T17:10:00Z,14.1,14.1,13.8,60,6.4,6.4,OSO,1.07,19.3,OSO,14.1,13.3,13.3,NA,1016.8,0,0,650,9.32,654,NA,NA,NA,0.03,0,20.8,48,9.4,19.9,8.86,1.1916,0,NA,232,1,100,10
2026-08-21T17:20:00Z,14.2,14.2,14,62,7,4.8,SO,0.8,14.5,OSO,14.2,13.6,13.6,NA,1016.5,0,0,638,9.15,643,NA,NA,NA,0.029,0,20.6,48,9.2,19.7,8.87,1.1923,0,NA,233,1,100,10
2026-08-21T17:30:00Z,14.3,14.4,14.2,59,6.4,6.4,OSO,1.07,14.5,OSO,14.3,13.6,13.6,NA,1016.4,0,0,628,9,633,NA,NA,NA,0.028,0,20.4,48,9,19.5,8.88,1.1932,0,NA,232,1,100,10
2026-08-21T17:40:00Z,14,14.3,13.9,61,6.6,6.4,OSO,1.07,16.1,OSO,14,13.3,13.3,NA,1016.3,0,0,613,8.79,619,NA,NA,NA,0.03,0,20.2,48,8.9,19.4,8.88,1.1939,0,NA,234,1,100,10
2026-08-21T17:50:00Z,14.2,14.2,13.9,61,6.7,4.8,SSO,0.8,14.5,E,14.2,13.5,13.5,NA,1016.4,0,0,596,8.54,608,NA,NA,NA,0.029,0,20.1,49,9,19.3,9.09,1.1946,0,NA,234,1,100,10
2026-08-21T18:00:00Z,14.1,14.2,14.1,61,6.6,6.4,OSO,1.07,12.9,OSO,14.1,13.4,13.4,NA,1016.5,0,0,579,8.3,587,NA,NA,NA,0.03,0,19.9,49,8.9,19.2,9.09,1.1952,0.33,NA,234,1,100,10
2026-08-21T18:10:00Z,13.9,14.1,13.9,62,6.7,4.8,SO,0.8,12.9,OSO,13.9,13.2,13.2,NA,1016.4,0,0,561,8.04,568,NA,NA,NA,0.031,0,19.8,49,8.8,19.1,9.1,1.1957,0,NA,235,1,100,10
2026-08-21T18:20:00Z,13.7,13.9,13.7,62,6.6,8,OSO,1.34,14.5,O,13.4,13.1,12.7,NA,1016.3,0,0,543,7.78,552,NA,NA,NA,0.032,0,19.8,49,8.8,19,9.1,1.1958,0,NA,231,1,100,10
2026-08-21T18:30:00Z,13.7,13.8,13.7,62,6.5,6.4,SO,1.07,17.7,OSO,13.6,13,12.9,NA,1016.4,0,0,521,7.47,533,NA,NA,NA,0.032,0,19.7,49,8.6,18.8,9.1,1.1965,0,NA,233,1,100,10
2026-08-21T18:40:00Z,14,14,13.7,61,6.6,4.8,SSO,0.8,11.3,SSO,14,13.3,13.3,NA,1016.4,0,0,501,7.18,510,NA,NA,NA,0.03,0,19.6,49,8.6,18.8,9.1,1.1967,0,NA,234,1,100,10
2026-08-21T18:50:00Z,13.7,14,13.7,61,6.3,6.4,OSO,1.07,19.3,SO,13.7,13.1,13,NA,1016.3,0,0,476,6.82,489,NA,NA,NA,0.032,0,19.6,49,8.5,18.7,9.11,1.1969,0,NA,234,1,100,10
2026-08-21T19:00:00Z,13.7,13.7,13.7,61,6.3,6.4,SO,1.07,16.1,O,13.7,13.1,13,NA,1016.3,0,0,449,6.44,461,NA,NA,NA,0.032,0,19.5,49,8.5,18.7,9.11,1.1972,0.3,NA,233,1,100,10
2026-08-21T19:10:00Z,13.6,13.7,13.6,61,6.2,6.4,SO,1.07,16.1,ONO,13.6,12.9,12.9,NA,1016.3,0,0,421,6.04,434,NA,NA,NA,0.033,0,19.4,49,8.4,18.6,9.11,1.1975,0,NA,235,1,100,10
2026-08-21T19:20:00Z,13.5,13.7,13.4,61,6.1,6.4,SSO,1.07,11.3,SE,13.4,12.8,12.8,NA,1016.2,0,0,395,5.66,408,NA,NA,NA,0.034,0,19.4,49,8.4,18.6,9.11,1.1977,0,NA,234,1,100,10
2026-08-21T19:30:00Z,13.4,13.5,13.4,61,6.1,4.8,SO,0.8,12.9,OSO,13.4,12.8,12.8,NA,1016.4,0,0,367,5.26,381,NA,NA,NA,0.034,0,19.4,49,8.4,18.6,9.11,1.1979,0,NA,234,1,100,10
2026-08-21T19:40:00Z,13.4,13.4,13.3,61,6,6.4,OSO,1.07,16.1,O,13.3,12.7,12.6,NA,1016.3,0,0,340,4.87,353,NA,NA,NA,0.034,0,19.3,49,8.3,18.5,9.11,1.1981,0,NA,233,1,100,10
2026-08-21T19:50:00Z,13.6,13.6,13.4,61,6.2,3.2,SSO,0.54,8,S,13.6,12.9,12.9,NA,1016.2,0,0,314,4.5,327,NA,NA,NA,0.033,0,19.3,49,8.3,18.4,9.12,1.1982,0,NA,234,1,100,10
2026-08-21T20:00:00Z,13.6,13.7,13.6,61,6.2,3.2,OSO,0.54,9.7,S,13.6,12.9,12.9,NA,1016.4,0,0,287,4.11,301,NA,NA,NA,0.033,0,19.2,49,8.2,18.3,9.12,1.1987,0.23,NA,234,1,100,10
2026-08-21T20:10:00Z,13.5,13.7,13.5,61,6.1,3.2,SO,0.54,11.3,SO,13.5,12.8,12.8,NA,1016.5,0,0,256,3.67,269,NA,NA,NA,0.034,0,19.2,49,8.2,18.3,9.12,1.1988,0,NA,233,1,100,10
2026-08-21T20:20:00Z,13.1,13.5,13.1,61,5.8,4.8,SO,0.8,11.3,SO,13.1,12.4,12.4,NA,1016.6,0,0,202,2.9,244,NA,NA,NA,0.036,0,19.2,49,8.2,18.3,9.12,1.1989,0,NA,235,1,100,10
2026-08-21T20:30:00Z,12.8,13.1,12.8,61,5.5,4.8,SO,0.8,11.3,OSO,12.8,12.2,12.2,NA,1016.6,0,0,197,2.82,213,NA,NA,NA,0.038,0,19.2,49,8.2,18.3,9.12,1.1989,0,NA,233,1,100,10
2026-08-21T20:40:00Z,12.7,12.8,12.7,61,5.3,3.2,SSO,0.54,11.3,SSO,12.7,12,12,NA,1016.6,0,0,168,2.41,183,NA,NA,NA,0.039,0,19.2,49,8.2,18.3,9.12,1.1992,0,NA,234,1,100,10
2026-08-21T20:50:00Z,12.5,12.7,12.5,62,5.4,3.2,SSO,0.54,11.3,OSO,12.5,11.8,11.8,NA,1016.8,0,0,138,1.98,151,NA,NA,NA,0.041,0,19.2,49,8.2,18.3,9.12,1.1994,0,NA,234,1,100,10
2026-08-21T21:00:00Z,12.2,12.5,12.2,62,5.1,4.8,SO,0.8,11.3,OSO,12.2,11.6,11.6,NA,1016.8,0,0,107,1.53,121,NA,NA,NA,0.043,0,19.1,49,8.1,18.2,9.12,1.1997,0.13,NA,234,1,100,10
2026-08-21T21:10:00Z,11.7,12.2,11.7,63,4.9,4.8,OSO,0.8,12.9,OSO,11.7,11.2,11.2,NA,1016.9,0,0,51,0.73,88,NA,NA,NA,0.046,0,19.1,49,8.1,18.2,9.12,1.2001,0,NA,234,1,100,10
2026-08-21T21:20:00Z,11.4,11.7,11.4,63,4.6,4.8,SO,0.8,17.7,OSO,11.4,10.9,10.9,NA,1017,0,0,24,0.34,26,NA,NA,NA,0.048,0,19.1,49,8.1,18.2,9.12,1.2002,0,NA,235,1,100,10
2026-08-21T21:30:00Z,11.1,11.4,11.1,64,4.6,4.8,SO,0.8,11.3,SO,11.1,10.7,10.6,NA,1017,0,0,20,0.29,26,NA,NA,NA,0.05,0,19.1,49,8.1,18.2,9.12,1.2002,0,NA,233,1,100,10
2026-08-21T21:40:00Z,10.8,11.1,10.8,64,4.3,4.8,OSO,0.8,12.9,OSO,10.8,10.4,10.3,NA,1017,0,0,6,0.09,11,NA,NA,NA,0.052,0,19,49,8,18.1,9.13,1.2005,0,NA,234,1,100,10
2026-08-21T21:50:00Z,10.6,10.8,10.6,65,4.3,4.8,SO,0.8,9.7,O,10.5,10.2,10.1,NA,1017.2,0,0,0,0,0,NA,NA,NA,0.054,0,19,48,7.7,18,8.93,1.201,0,NA,233,1,100,10
2026-08-21T22:00:00Z,10.4,10.6,10.4,65,4.1,3.2,SSO,0.54,9.7,O,10.4,10.1,10.1,NA,1017.3,0,0,0,0,0,NA,NA,NA,0.055,0,19,49,8,18.1,9.13,1.2009,0.03,NA,232,1,100,10
2026-08-21T22:10:00Z,10.3,10.4,10.3,65,4,3.2,SSO,0.54,6.4,OSO,10.3,9.9,9.9,NA,1017.3,0,0,0,0,0,NA,NA,NA,0.056,0,19.1,49,8.1,18.2,9.12,1.2006,0,NA,234,1,100,10
2026-08-21T22:20:00Z,10.2,10.3,10.2,65,3.9,1.6,OSO,0.27,6.4,OSO,10.2,9.8,9.8,NA,1017.4,0,0,0,0,0,NA,NA,NA,0.057,0,19,49,8,18.1,9.13,1.201,0,NA,234,1,100,10
2026-08-21T22:30:00Z,10,10.2,10,65,3.7,3.2,SO,0.54,6.4,OSO,10,9.7,9.7,NA,1017.4,0,0,0,0,0,NA,NA,NA,0.058,0,19,49,8,18.1,9.13,1.201,0,NA,232,1,100,10
2026-08-21T22:40:00Z,9.8,10,9.8,65,3.6,3.2,SO,0.54,8,SO,9.8,9.5,9.5,NA,1017.5,0,0,0,0,0,NA,NA,NA,0.059,0,19.1,49,8.1,18.2,9.12,1.2008,0,NA,233,1,100,10
2026-08-21T22:50:00Z,9.6,9.8,9.6,65,3.3,1.6,SSO,0.27,4.8,OSO,9.6,9.3,9.3,NA,1017.6,0,0,0,0,0,NA,NA,NA,0.061,0,19,49,8,18.1,9.13,1.2012,0,NA,234,1,100,10
2026-08-21T23:00:00Z,9.5,9.6,9.5,64,3,1.6,OSO,0.27,4.8,SO,9.5,9.2,9.2,NA,1017.6,0,0,0,0,0,NA,NA,NA,0.061,0,19.1,49,8.1,18.2,9.12,1.201,0.03,NA,233,1,100,10
2026-08-21T23:10:00Z,9.3,9.5,9.3,64,2.9,1.6,SSO,0.27,4.8,SSO,9.3,8.9,8.9,NA,1017.6,0,0,0,0,0,NA,NA,NA,0.063,0,18.9,49,8,18,9.13,1.2015,0,NA,233,1,100,10
2026-08-21T23:20:00Z,9.3,9.3,9.2,63,2.6,1.6,SO,0.27,4.8,SSO,9.3,8.9,8.9,NA,1017.8,0,0,0,0,0,NA,NA,NA,0.063,0,19,49,8,18.1,9.13,1.2014,0,NA,233,1,100,10
2026-08-21T23:30:00Z,9.2,9.3,9.2,63,2.5,1.6,OSO,0.27,6.4,SO,9.2,8.8,8.8,NA,1017.8,0,0,0,0,0,NA,NA,NA,0.064,0,19,49,8,18.1,9.13,1.2015,0,NA,233,1,100,10
2026-08-21T23:40:00Z,9.1,9.2,9.1,63,2.4,1.6,SO,0.27,3.2,SO,9.1,8.7,8.7,NA,1017.9,0,0,0,0,0,NA,NA,NA,0.064,0,19,49,8,18.1,9.13,1.2016,0,NA,234,1,100,10
2026-08-21T23:50:00Z,9.1,9.1,9.1,62,2.2,1.6,OSO,0.27,4.8,O,9.1,8.7,8.7,NA,1018.1,0,0,0,0,0,NA,NA,NA,0.064,0,18.9,49,8,18,9.13,1.202,0,NA,234,1,100,10
2026-08-22T00:00:00Z,8.9,9.1,8.9,61,1.8,1.6,SSO,0.27,3.2,S,8.9,8.5,8.5,NA,1018.1,0,0,0,0,0,NA,NA,NA,0.065,0,18.9,49,8,18,9.13,1.2021,0.03,NA,233,1,100,10
2026-08-22T00:10:00Z,8.9,8.9,8.9,61,1.8,1.6,SSO,0.27,3.2,SO,8.9,8.4,8.4,NA,1018.2,0,0,0,0,0,NA,NA,NA,0.066,0,18.9,49,8,18,9.13,1.2022,0,NA,233,1,100,10
2026-08-22T00:20:00Z,8.8,8.9,8.8,61,1.7,0,SSO,0,3.2,SO,8.8,8.4,8.4,NA,1018.2,0,0,0,0,0,NA,NA,NA,0.066,0,18.9,49,8,18,9.13,1.2022,0,NA,233,1,100,10
2026-08-22T00:30:00Z,8.8,8.8,8.8,60,1.4,0,OSO,0,3.2,OSO,8.8,8.3,8.3,NA,1018.2,0,0,0,0,0,NA,NA,NA,0.066,0,18.9,49,8,18,9.13,1.2022,0,NA,233,1,100,10
2026-08-22T00:40:00Z,8.7,8.8,8.7,60,1.4,0,S,0,1.6,OSO,8.7,8.3,8.3,NA,1018.2,0,0,0,0,0,NA,NA,NA,0.067,0,18.9,49,7.9,17.9,9.13,1.2024,0,NA,234,1,100,10
2026-08-22T00:50:00Z,8.8,8.8,8.7,59,1.2,0,S,0,1.6,S,8.8,8.3,8.3,NA,1018.3,0,0,0,0,0,NA,NA,NA,0.066,0,18.9,49,7.9,17.9,9.13,1.2025,0,NA,233,1,100,10
2026-08-22T01:00:00Z,8.8,8.8,8.8,59,1.3,0,NA,0,0,NA,8.8,8.4,8.4,NA,1018.5,0,0,0,0,0,NA,NA,NA,0.066,0,18.9,49,7.9,17.9,9.13,1.2028,0.03,NA,234,1,100,10
2026-08-22T01:10:00Z,8.8,8.8,8.8,59,1.3,0,NA,0,0,NA,8.8,8.4,8.4,NA,1018.5,0,0,0,0,0,NA,NA,NA,0.066,0,18.8,49,7.9,17.9,9.13,1.2031,0,NA,232,1,100,10
2026-08-22T01:20:00Z,8.7,8.8,8.7,59,1.1,0,NA,0,0,NA,8.7,8.3,8.3,NA,1018.4,0,0,0,0,0,NA,NA,NA,0.067,0,18.8,49,7.9,17.9,9.13,1.203,0,NA,234,1,100,10
2026-08-22T01:30:00Z,8.7,8.8,8.7,59,1.1,0,SSO,0,1.6,SSO,8.7,8.3,8.3,NA,1018.6,0,0,0,0,0,NA,NA,NA,0.067,0,18.8,49,7.9,17.9,9.13,1.2032,0,NA,234,1,100,10
2026-08-22T01:40:00Z,8.7,8.7,8.7,58,0.9,0,NA,0,0,NA,8.7,8.2,8.2,NA,1018.5,0,0,0,0,0,NA,NA,NA,0.067,0,18.8,49,7.8,17.8,9.13,1.2034,0,NA,234,1,100,10
2026-08-22T01:50:00Z,8.7,8.7,8.7,58,0.9,0,S,0,1.6,S,8.7,8.2,8.2,NA,1018.6,0,0,0,0,0,NA,NA,NA,0.067,0,18.8,49,7.8,17.8,9.13,1.2035,0,NA,235,1,100,10
2026-08-22T02:00:00Z,8.7,8.7,8.7,57,0.6,0,NA,0,0,NA,8.7,8.2,8.2,NA,1018.8,0,0,0,0,0,NA,NA,NA,0.067,0,18.8,49,7.8,17.8,9.13,1.2038,0.03,NA,233,1,100,10
2026-08-22T02:10:00Z,8.6,8.7,8.6,56,0.3,0,NA,0,0,NA,8.6,8.1,8.1,NA,1018.8,0,0,0,0,0,NA,NA,NA,0.068,0,18.8,50,8.1,17.9,9.33,1.2034,0,NA,233,1,100,10
2026-08-22T02:20:00Z,8.5,8.6,8.5,56,0.2,0,NA,0,0,NA,8.5,7.9,7.9,NA,1018.7,0,0,0,0,0,NA,NA,NA,0.068,0,18.8,50,8.1,17.9,9.33,1.2034,0,NA,234,1,100,10
2026-08-22T02:30:00Z,8.4,8.5,8.4,55,-0.1,0,NA,0,0,NA,8.4,7.8,7.8,NA,1018.8,0,0,0,0,0,NA,NA,NA,0.069,0,18.7,50,8.1,17.8,9.34,1.2038,0,NA,234,1,100,10
2026-08-22T02:40:00Z,8.2,8.4,8.2,54,-0.5,0,NA,0,0,NA,8.2,7.7,7.7,NA,1018.9,0,0,0,0,0,NA,NA,NA,0.07,0,18.7,50,8.1,17.8,9.34,1.2038,0,NA,231,1,100,10
2026-08-22T02:50:00Z,8.1,8.2,8.1,53,-0.9,0,NA,0,0,NA,8.1,7.5,7.5,NA,1019,0,0,0,0,0,NA,NA,NA,0.071,0,18.7,50,8,17.8,9.34,1.2043,0,NA,232,1,100,10
2026-08-22T03:00:00Z,8,8.1,8,51,-1.5,0,NA,0,0,NA,8,7.4,7.4,NA,1019,0,0,0,0,0,NA,NA,NA,0.072,0,18.7,50,8,17.8,9.34,1.2042,0.03,NA,234,1,100,10
2026-08-22T03:10:00Z,8,8.1,7.9,50,-1.8,0,NA,0,0,NA,8,7.4,7.4,NA,1019.1,0,0,0,0,0,NA,NA,NA,0.072,0,18.7,50,8,17.8,9.34,1.2044,0,NA,231,1,100,10
2026-08-22T03:20:00Z,8,8.1,7.9,49,-2.1,0,S,0,1.6,SSO,8,7.3,7.3,NA,1019.2,0,0,0,0,0,NA,NA,NA,0.072,0,18.7,50,8,17.8,9.34,1.2045,0,NA,234,1,100,10
2026-08-22T03:30:00Z,8.1,8.1,8,49,-2,0,NA,0,0,NA,8.1,7.4,7.4,NA,1019.3,0,0,0,0,0,NA,NA,NA,0.071,0,18.6,50,8,17.7,9.34,1.205,0,NA,233,1,100,10
2026-08-22T03:40:00Z,8,8.1,7.9,50,-1.8,0,NA,0,0,NA,8,7.4,7.4,NA,1019.4,0,0,0,0,0,NA,NA,NA,0.072,0,18.6,50,8,17.7,9.34,1.2051,0,NA,233,1,100,10
2026-08-22T03:50:00Z,7.9,8,7.9,50,-1.9,0,S,0,1.6,S,7.9,7.3,7.3,NA,1019.4,0,0,0,0,0,NA,NA,NA,0.072,0,18.6,50,7.9,17.6,9.34,1.2053,0,NA,233,1,100,10
2026-08-22T04:00:00Z,7.9,7.9,7.9,50,-1.9,0,NA,0,0,NA,7.9,7.3,7.3,NA,1019.3,0,0,0,0,0,NA,NA,NA,0.073,0,18.6,50,7.9,17.6,9.34,1.2052,0.03,NA,234,1,100,10
2026-08-22T04:10:00Z,7.8,7.9,7.8,49,-2.3,0,S,0,1.6,S,7.8,7.2,7.2,NA,1019.4,0,0,0,0,0,NA,NA,NA,0.073,0,18.6,50,7.9,17.6,9.34,1.2053,0,NA,233,1,100,10
2026-08-22T04:20:00Z,7.7,7.8,7.7,48,-2.6,0,NA,0,0,NA,7.7,7.1,7.1,NA,1019.3,0,0,0,0,0,NA,NA,NA,0.074,0,18.5,50,7.9,17.6,9.34,1.2055,0,NA,232,1,100,10
